Year,Gtm,Month,Home,Opp,Win,pitchIP,pitchH,pitchR,pitchER,pitchUER,pitchBB,pitchSO,pitchHR,pitchHBP,pitchERA,pitchBF,pitchPit,pitchStr,pitchIR,pitchIS,pitchSB,pitchCS,pitchAB,pitch1B,pitch2B,pitch3B,pitchIBB,pitchSH,pitchSF,pitchROE,pitchGDP,numPitchers,PA,AB,R,H,1B,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,Thr,OppStarter,OppGameScore,RD
2020,48,Sep,0,BAL,0,8,15,14,9,5,9,9,4,0,4.67,47,175,107,3,3,1,0,38,11,0,0,0,0,0,1,1,5,35,30,1,5,4,0,0,1,1,4,0,5,1,0,0,0,2,0,0,0.269,0.346,0.484,0.83,7,R,J.Lopez(64),64,-13
2020,49,Sep,0,BAL,1,9,4,1,1,0,0,9,0,0,4.59,30,120,83,0,0,0,0,30,2,2,0,0,0,0,0,1,6,43,38,5,13,8,4,0,1,5,4,0,6,0,0,1,0,0,0,0,0.27,0.347,0.485,0.832,11,R,T.Eshelman(43),43,4
2020,50,Sep,0,BAL,0,8,7,5,5,0,1,7,0,1,4.61,32,119,84,0,0,0,0,29,4,3,0,0,0,1,0,1,4,33,32,1,6,6,0,0,0,0,1,0,11,0,0,0,1,1,0,0,0.269,0.344,0.48,0.824,5,L,K.Akin(69),69,-4
2020,51,Sep,0,NYM,1,9,5,2,2,0,6,7,0,2,4.56,39,162,103,0,0,0,0,31,4,1,0,0,0,0,0,1,4,52,43,15,17,7,4,0,6,15,9,0,12,0,0,0,0,0,0,0,0.272,0.348,0.49,0.839,10,L,S.Matz(20),20,13
2020,52,Sep,0,NYM,0,8,10,7,7,0,4,12,2,1,4.62,39,168,99,2,0,0,0,34,6,2,0,0,0,0,0,0,5,38,31,2,6,0,4,0,2,2,7,0,15,0,0,0,0,1,0,0,0.271,0.348,0.491,0.839,9,L,D.Peterson(68),68,-5
2020,53,Sep,0,NYM,1,9,3,0,0,0,2,6,0,0,4.53,30,137,84,1,0,0,0,28,2,1,0,0,0,0,0,2,4,41,34,7,7,2,4,0,1,7,6,0,12,1,0,0,0,0,0,0,0.269,0.348,0.489,0.837,7,R,R.Porcello(75),75,7
2020,54,Sep,1,MIA,1,9,9,4,4,0,6,8,0,1,4.52,41,176,110,2,0,3,0,34,8,1,0,0,0,0,0,1,7,34,31,5,8,5,3,0,0,5,3,0,11,0,0,0,0,1,0,0,0.269,0.348,0.487,0.835,5,L,T.Rogers(30),30,1
2020,55,Sep,1,MIA,1,9,10,1,1,0,2,10,1,0,4.45,36,135,86,0,0,0,0,34,9,0,0,0,0,0,0,2,4,41,39,11,15,7,3,0,5,10,2,0,6,0,0,0,1,1,0,0,0.272,0.349,0.494,0.843,6,R,J.Urena(45),45,10
2020,56,Sep,1,MIA,1,9,7,4,4,0,1,10,2,0,4.44,34,136,83,0,0,0,0,33,4,1,0,0,0,0,0,1,5,39,33,9,10,8,1,0,1,9,6,0,5,0,0,0,0,1,0,0,0.272,0.35,0.493,0.843,6,R,S.Sanchez(33),33,5
2020,57,Sep,1,MIA,0,9,9,4,1,3,2,10,1,0,4.38,40,153,98,1,0,1,0,38,7,1,0,0,0,0,3,0,4,40,33,2,6,5,1,0,0,2,6,0,13,1,0,0,0,0,2,0,0.271,0.35,0.488,0.838,11,R,P.Lopez(67),67,-2
2020,58,Sep,1,BOS,1,11,7,7,5,2,7,7,1,0,4.37,47,144,89,2,0,0,0,38,6,0,0,2,1,1,0,0,6,53,42,8,11,6,3,0,2,7,7,2,11,4,0,0,1,0,1,0,0.27,0.351,0.488,0.839,17,R,C.Mazza(59),59,1
2020,59,Sep,1,BOS,0,9,8,8,2,6,6,12,2,0,4.33,42,175,107,7,3,1,0,36,5,1,0,0,0,0,1,0,5,36,32,2,6,4,1,0,1,1,4,0,13,0,0,0,0,1,0,0,0.269,0.35,0.485,0.835,7,R,T.Houck(69),69,-6
2020,60,Sep,1,BOS,0,9,15,9,9,0,4,11,4,1,4.41,47,186,121,0,0,0,0,42,9,2,0,0,0,0,0,0,8,38,34,1,7,5,1,0,1,1,4,0,9,0,0,0,0,0,0,0,0.268,0.349,0.483,0.832,10,R,N.Pivetta(58),58,-8
2019,1,Mar,0,PHI,0,8,7,10,10,0,6,9,3,0,11.25,37,148,87,0,0,0,0,31,4,0,0,2,0,0,0,0,5,36,30,4,7,5,1,0,1,4,6,0,9,0,0,0,0,1,1,1,0.233,0.361,0.367,0.728,5,R,A.Nola(67),67,-6
2019,2,Mar,0,PHI,0,8,9,8,8,0,5,9,3,0,10.12,36,164,93,0,0,1,1,31,3,2,1,1,0,0,0,0,6,40,36,6,10,5,2,1,2,6,4,0,9,0,0,0,0,1,1,0,0.258,0.355,0.47,0.825,7,R,N.Pivetta(35),35,-2
2019,3,Mar,0,PHI,0,8,5,5,5,0,9,8,2,2,8.62,39,156,88,3,3,0,0,27,2,1,0,0,0,1,0,1,4,36,29,1,4,4,0,0,0,0,6,0,8,1,0,0,0,0,1,2,0.221,0.339,0.368,0.708,8,R,J.Arrieta(62),62,-4
2019,4,Apr,1,CHC,1,9,9,0,0,0,4,5,0,0,6.27,37,150,88,1,0,0,0,33,6,3,0,0,0,0,1,3,5,43,36,8,12,7,3,0,2,6,7,1,9,0,0,0,2,1,0,0,0.252,0.368,0.427,0.795,11,R,K.Hendricks(26),26,8
2019,5,Apr,1,CHC,1,9,12,4,4,0,6,13,1,0,5.79,41,180,103,2,0,0,1,35,11,0,0,0,0,0,0,1,6,39,30,6,8,5,1,0,2,6,8,0,8,0,0,1,0,1,1,0,0.255,0.376,0.441,0.817,9,L,J.Lester(56),56,2
2019,6,Apr,1,CHC,1,9,6,4,4,0,3,7,2,1,5.47,37,155,103,1,1,0,0,33,4,0,0,0,0,0,0,0,4,42,34,9,13,9,4,0,0,8,6,1,6,0,0,1,0,1,0,1,0.277,0.391,0.451,0.843,9,R,Y.Darvish(38),38,5
2019,7,Apr,1,MIA,1,9,3,0,0,0,4,10,0,0,4.65,31,126,76,0,0,0,0,27,2,1,0,0,0,0,0,3,3,34,31,4,7,5,0,0,2,4,2,0,8,1,0,0,0,0,0,0,0.27,0.379,0.447,0.826,6,R,P.Lopez(41),41,4
2019,8,Apr,1,MIA,0,9,8,4,4,0,3,7,3,0,4.57,35,135,80,0,0,1,0,32,5,0,0,0,0,0,0,2,5,43,34,2,6,4,2,0,0,2,8,2,7,1,0,0,2,1,0,0,0.258,0.375,0.419,0.794,14,R,S.Alcantara(41),41,-2
2019,9,Apr,1,MIA,1,9,7,3,3,0,2,4,1,0,4.38,35,127,85,2,0,0,0,33,5,1,0,0,0,0,0,1,4,33,29,4,7,4,1,0,2,4,3,0,8,0,0,0,0,1,0,0,0.256,0.369,0.426,0.795,5,L,C.Smith(57),57,1
2019,10,Apr,0,COL,1,9,8,6,6,0,3,6,2,0,4.55,37,121,79,2,0,0,0,33,4,2,0,0,0,1,0,1,5,42,34,8,9,7,0,1,1,7,6,1,8,1,0,1,0,1,0,0,0.257,0.37,0.424,0.795,7,L,K.Freeland(24),24,2
2019,11,Apr,0,COL,1,9,6,1,0,1,3,10,0,0,4.12,35,140,91,0,0,0,0,32,5,1,0,0,0,0,0,0,4,38,37,7,12,7,3,0,2,7,0,0,5,0,1,0,0,0,0,0,0.264,0.366,0.439,0.805,4,R,G.Marquez(35),35,6
2019,12,Apr,1,NYM,0,9,7,6,6,0,7,9,2,0,4.29,41,166,102,3,1,1,0,33,5,0,0,0,1,0,0,0,5,39,36,3,9,4,2,1,2,3,3,0,14,0,0,0,0,0,1,0,0.263,0.361,0.447,0.808,9,L,S.Matz(63),63,-3
2019,13,Apr,1,NYM,0,9,10,6,6,0,6,9,1,0,4.42,43,156,94,2,0,2,0,37,4,5,0,1,0,0,0,0,6,37,33,2,7,5,2,0,0,2,3,0,10,0,0,1,0,0,0,0,0.259,0.355,0.434,0.788,8,R,Z.Wheeler(57),57,-4
2019,14,Apr,1,NYM,1,9,11,7,6,1,5,9,0,0,4.54,42,155,98,3,1,0,0,35,7,4,0,0,1,1,0,0,3,42,35,11,13,9,2,0,2,11,7,0,7,0,0,0,0,2,0,0,0.267,0.364,0.446,0.81,7,L,J.Vargas(28),28,4
2019,15,Apr,1,NYM,1,9,11,3,3,0,2,10,1,0,4.43,40,151,96,2,2,0,0,38,8,2,0,0,0,0,0,0,5,41,33,7,10,5,1,1,3,7,8,0,12,0,0,0,0,1,3,0,0.27,0.369,0.461,0.83,10,R,J.deGrom(50),50,4
2019,16,Apr,1,ARI,0,9,12,9,9,0,7,7,1,3,4.72,47,185,109,8,6,0,0,37,8,3,0,2,0,0,0,1,7,39,33,6,10,4,4,0,2,6,5,1,8,0,1,0,0,1,0,1,0.272,0.371,0.47,0.841,6,L,R.Ray(38),38,-3
2019,17,Apr,1,ARI,0,10,6,3,2,1,4,14,1,0,4.53,41,159,104,3,0,2,0,37,4,1,0,0,0,0,1,0,5,41,36,2,7,5,2,0,0,2,4,0,10,0,0,0,0,1,0,0,0.267,0.365,0.456,0.821,9,R,Z.Godley(56),56,-1
2019,18,Apr,1,ARI,0,9,10,4,3,1,3,9,1,2,4.44,44,156,111,2,0,2,0,39,5,4,0,1,0,0,2,0,5,37,34,1,7,6,0,0,1,1,1,0,16,2,0,0,0,0,0,0,0.263,0.36,0.447,0.807,9,R,L.Weaver(67),67,-3
2019,19,Apr,0,CLE,0,8,10,8,7,1,7,11,1,0,4.61,41,176,100,3,1,3,0,34,8,1,0,0,0,0,0,0,5,36,32,4,6,3,1,0,2,4,2,0,9,1,0,1,0,0,0,0,0.259,0.355,0.445,0.799,5,R,C.Kluber(57),57,-4
2019,20,Apr,0,CLE,1,9,9,7,7,0,6,12,0,4,4.73,44,189,106,3,2,0,0,34,8,1,0,1,0,0,0,2,6,42,35,8,9,5,2,1,1,8,7,0,13,0,0,0,0,0,0,1,0.259,0.356,0.445,0.801,7,R,T.Bauer(67),67,1
2019,21,Apr,0,CLE,1,9,12,5,4,1,4,10,2,0,4.69,43,149,95,1,1,0,0,39,10,0,0,0,0,0,0,0,3,48,44,11,17,10,5,0,2,11,3,0,7,1,0,0,1,0,0,0,0.267,0.361,0.457,0.818,10,R,S.Bieber(23),23,6
2019,22,Apr,0,CIN,0,8,9,7,5,2,9,11,2,0,4.73,42,158,92,4,2,0,1,30,6,1,0,1,2,1,1,0,5,39,36,6,10,5,4,1,0,6,1,0,14,0,0,2,1,0,2,0,0.268,0.357,0.456,0.814,6,R,S.Gray(49),49,-1
2019,23,Apr,0,CIN,1,9,5,1,1,0,4,10,0,0,4.57,35,149,93,3,0,0,0,31,5,0,0,0,0,0,0,1,5,42,33,3,8,6,1,0,1,2,7,1,4,1,1,0,0,1,0,0,0.267,0.359,0.453,0.811,12,R,T.Roark(50),50,2
2019,24,Apr,0,CIN,0,8,5,4,4,0,6,7,0,1,4.56,32,138,79,0,0,0,1,23,4,1,0,0,1,1,0,1,2,37,36,2,11,9,1,0,1,2,1,0,7,0,0,0,0,1,0,0,0.268,0.357,0.451,0.808,8,R,L.Castillo(58),58,-2
2019,25,Apr,1,COL,0,9,12,8,6,2,0,10,2,0,4.62,40,153,102,4,1,0,0,39,5,5,0,0,1,0,1,0,6,39,35,4,10,6,2,0,2,4,3,0,7,1,0,0,0,1,0,0,0.269,0.358,0.454,0.811,8,R,A.Senzatela(44),44,-4
2019,26,Apr,1,COL,0,9,9,9,9,0,3,7,3,0,4.79,39,128,82,4,3,0,0,35,1,4,1,0,1,0,0,0,4,38,34,5,9,4,3,0,2,5,4,0,6,0,0,0,0,1,1,0,0.269,0.357,0.456,0.813,6,R,J.Gray(29),29,-4
2019,27,Apr,1,COL,1,9,9,7,6,1,4,9,2,1,4.84,41,158,106,4,0,1,0,34,4,3,0,0,1,1,0,0,7,41,34,8,10,3,2,1,4,8,6,0,10,0,0,1,1,0,0,0,0.27,0.358,0.468,0.826,9,L,T.Anderson(41),41,1
2019,28,Apr,1,SDP,1,9,5,1,1,0,2,10,0,0,4.7,33,119,82,0,0,0,0,30,5,0,0,0,1,0,0,1,4,36,32,3,6,5,0,0,1,2,4,0,3,0,0,0,1,0,0,0,0.267,0.356,0.462,0.817,9,L,N.Margevicius(53),53,2
2019,29,Apr,1,SDP,0,9,6,4,4,0,1,9,3,0,4.68,32,111,75,0,0,0,0,31,2,1,0,0,0,0,0,2,3,36,34,3,8,7,1,0,0,3,1,0,9,1,0,0,0,0,0,1,0.266,0.353,0.455,0.808,6,R,C.Paddack(60),60,-1
2019,30,May,1,SDP,1,9,5,1,1,0,2,11,1,0,4.55,34,122,81,3,0,0,0,32,4,0,0,0,0,0,2,1,4,34,31,5,8,2,4,1,1,5,2,0,4,0,0,1,0,1,0,0,0.266,0.351,0.458,0.809,5,R,C.Quantrill(51),51,4
2019,31,May,1,SDP,0,9,17,11,7,4,2,10,2,1,4.63,48,179,117,2,1,0,0,43,11,3,1,0,1,1,0,0,6,37,36,2,10,10,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0.266,0.35,0.452,0.801,8,L,M.Strahm(54),54,-9
2019,32,May,0,MIA,1,9,6,2,2,0,5,11,0,1,4.55,38,145,87,5,1,0,0,32,6,0,0,0,0,0,0,1,5,40,34,7,10,7,1,0,2,7,4,1,7,0,1,1,0,1,0,0,0.267,0.35,0.453,0.803,6,R,J.Urena(41),41,5
2019,33,May,0,MIA,1,9,3,2,0,2,2,9,0,1,4.41,36,113,78,0,0,0,0,32,3,0,0,0,1,0,2,0,3,47,41,9,12,9,2,0,1,9,6,1,6,0,0,0,2,0,0,0,0.268,0.351,0.452,0.803,11,R,T.Richards(59),59,7
2019,34,May,0,MIA,1,10,6,1,1,0,2,7,0,1,4.29,38,156,100,0,0,1,0,35,5,1,0,0,0,0,0,1,5,39,34,3,6,3,2,0,1,3,4,0,9,0,0,1,0,1,0,0,0.265,0.348,0.448,0.796,6,R,P.Lopez(71),71,2
2019,35,May,0,LAD,0,8,9,5,3,2,5,9,0,0,4.27,38,138,86,2,0,1,0,32,7,2,0,0,0,1,0,0,4,32,32,3,5,3,0,0,2,3,0,0,10,0,0,0,0,0,2,0,0.262,0.344,0.445,0.789,2,R,W.Buehler(63),63,-2
2019,36,May,0,LAD,0,8,11,9,9,0,3,5,3,1,4.42,39,147,88,1,1,0,0,33,7,1,0,0,1,1,0,0,5,30,30,0,4,3,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0.259,0.339,0.438,0.778,3,L,H.Ryu(85),85,-9
2019,37,May,0,LAD,0,8,9,9,9,0,7,5,3,0,4.56,40,146,92,3,0,1,0,33,5,1,0,2,0,0,0,0,3,38,37,4,11,8,2,0,1,4,1,0,7,0,0,0,0,1,1,0,0.26,0.339,0.438,0.777,7,L,C.Kershaw(43),43,-5
2019,38,May,0,ARI,0,9,11,3,3,0,6,6,1,2,4.51,45,164,99,0,0,2,0,37,7,2,1,0,0,0,0,1,5,37,33,2,5,2,2,0,1,2,2,0,9,2,0,0,0,1,0,0,0.258,0.336,0.435,0.771,5,R,L.Weaver(71),71,-1
2019,39,May,0,ARI,1,9,4,1,1,0,2,8,0,0,4.42,34,140,96,0,0,0,0,32,1,2,1,0,0,0,1,0,4,33,32,2,7,4,1,1,1,2,1,0,8,0,0,0,0,0,0,1,0.257,0.334,0.434,0.768,4,R,Z.Greinke(70),70,1
2019,40,May,0,ARI,1,9,8,4,4,0,3,8,2,1,4.41,39,135,88,1,0,0,0,34,5,1,0,0,0,1,0,1,4,39,38,6,13,9,1,1,2,6,1,0,6,0,0,0,0,1,0,1,0.259,0.335,0.438,0.773,6,R,M.Kelly(54),54,2
2019,41,May,0,ARI,1,9,14,3,3,0,1,11,1,0,4.38,41,163,113,3,0,0,0,40,11,2,0,0,0,0,0,2,5,39,37,5,12,10,0,2,0,5,1,0,7,1,0,0,0,1,0,0,0.261,0.335,0.438,0.773,7,R,Z.Godley(46),46,2
2019,42,May,1,STL,0,9,14,14,14,0,7,6,4,0,4.61,46,182,108,0,0,0,0,39,8,2,0,0,0,0,0,2,4,35,27,3,3,3,0,0,0,3,6,0,11,0,1,1,0,1,0,0,0.258,0.334,0.432,0.766,5,R,J.Flaherty(55),55,-11
2019,43,May,1,STL,1,9,3,0,0,0,5,6,0,1,4.5,34,122,70,2,0,0,0,27,3,0,0,0,1,0,0,2,3,34,30,4,6,3,1,0,2,3,4,0,10,0,0,0,0,0,2,0,0.257,0.333,0.432,0.765,6,R,M.Wacha(53),53,4
2019,44,May,1,STL,1,9,6,2,2,0,4,6,2,0,4.44,35,148,94,1,0,0,0,31,4,0,0,0,0,0,0,2,4,42,34,10,14,11,2,0,1,10,6,2,4,0,1,1,0,1,0,0,0.26,0.337,0.435,0.772,8,R,A.Wainwright(29),29,8
2019,45,May,1,MIL,1,9,10,8,4,4,5,8,1,0,4.43,42,158,95,4,2,0,0,37,8,1,0,0,0,0,1,0,5,47,39,12,17,10,3,0,4,12,5,0,7,1,1,1,1,1,0,0,0.265,0.341,0.444,0.786,11,R,J.Chacin(41),41,4
2019,46,May,1,MIL,1,10,8,3,3,0,4,10,0,1,4.39,43,155,106,1,0,1,0,38,4,4,0,2,0,0,0,0,5,39,33,4,8,4,2,0,2,4,5,0,8,0,0,1,1,0,0,0,0.264,0.341,0.445,0.786,8,R,C.Anderson(55),55,1
2019,47,May,1,MIL,0,10,9,3,3,0,0,6,3,0,4.35,37,135,88,2,0,1,1,37,6,0,0,0,0,0,0,0,5,34,34,2,5,3,0,0,2,2,0,0,9,0,0,0,0,1,0,0,0.262,0.337,0.443,0.78,2,R,B.Woodruff(70),70,-1
2019,48,May,0,SFG,1,9,2,1,1,0,0,8,1,0,4.28,29,114,76,0,0,0,0,29,1,0,0,0,0,0,1,1,2,38,32,4,6,2,1,0,3,4,6,0,7,0,0,0,1,0,0,1,0.26,0.337,0.444,0.781,7,L,A.Suarez(53),53,3
2019,49,May,0,SFG,0,8.2,9,4,4,0,3,8,0,0,4.28,37,150,97,1,0,2,0,33,8,1,0,0,1,0,1,2,5,39,35,3,11,10,1,0,0,3,3,0,5,0,0,1,0,1,1,1,0.261,0.337,0.442,0.779,9,R,S.Anderson(46),46,-1
2019,50,May,0,SFG,1,9,6,2,2,0,2,9,1,0,4.23,33,131,89,0,0,0,0,31,4,1,0,0,0,0,0,1,4,41,36,9,7,4,0,0,3,8,4,0,10,1,0,0,1,0,0,0,0.26,0.336,0.442,0.778,5,R,J.Samardzija(57),57,7
2019,51,May,0,SFG,1,13,7,4,4,0,6,15,1,1,4.19,53,212,132,2,0,0,0,45,4,2,0,0,0,1,0,0,6,52,49,5,11,9,0,0,2,5,3,0,16,0,0,0,0,1,1,0,0.259,0.335,0.439,0.774,8,L,M.Bumgarner(56),56,1
2019,52,May,0,STL,1,9,7,2,1,1,0,11,1,1,4.13,35,127,86,4,0,0,0,33,5,0,1,0,1,0,1,0,5,37,37,5,12,8,1,0,3,4,0,0,11,0,0,0,0,2,0,0,0.26,0.334,0.442,0.777,5,R,M.Mikolas(60),60,3
2019,53,May,0,STL,0,8,9,6,5,1,1,8,1,1,4.15,35,117,85,0,0,0,0,32,8,0,0,0,0,0,0,1,3,35,31,3,7,3,4,0,0,3,4,1,2,0,0,0,0,2,0,0,0.26,0.334,0.441,0.775,5,R,D.Hudson(55),55,-3
2019,54,May,0,STL,1,10,3,3,1,2,6,5,0,2,4.09,43,162,102,0,0,3,0,34,3,0,0,0,0,1,1,0,5,44,37,4,9,8,1,0,0,4,6,1,13,1,0,0,0,1,0,0,0.259,0.335,0.437,0.772,10,R,J.Flaherty(73),73,1
2019,55,May,1,WSN,0,9,11,5,5,0,6,8,1,2,4.1,44,152,87,6,1,1,0,35,8,2,0,1,1,0,0,0,4,39,34,4,8,6,1,0,1,4,3,1,16,1,0,1,0,0,1,0,0.259,0.334,0.436,0.77,8,R,S.Strasburg(68),68,-1
2019,56,May,1,WSN,0,9,15,14,14,0,6,8,2,1,4.28,49,206,126,1,1,1,0,41,9,2,2,0,0,1,0,0,7,34,33,4,6,5,0,0,1,4,1,0,13,0,0,0,0,0,0,0,0.258,0.332,0.433,0.765,3,R,A.Sanchez(76),76,-10
2019,57,May,1,DET,0,9,11,8,7,1,3,15,4,0,4.33,42,156,101,2,0,2,0,39,5,1,1,1,0,0,1,0,5,33,31,2,7,7,0,0,0,2,1,0,4,0,0,1,0,2,2,0,0.257,0.331,0.43,0.761,4,R,S.Turnbull(57),57,-6
2019,58,Jun,1,DET,1,9,11,5,4,1,0,11,0,0,4.32,38,146,102,2,1,0,1,38,6,4,1,0,0,0,1,0,4,38,36,10,11,5,2,1,3,10,1,0,8,0,1,0,2,0,0,0,0.258,0.331,0.434,0.765,4,L,D.Norris(37),37,5
2019,59,Jun,1,DET,1,9,9,4,1,3,4,8,3,0,4.26,40,161,102,2,0,0,0,36,5,1,0,0,0,0,1,1,7,35,32,7,7,1,4,1,1,6,2,0,13,0,0,1,1,0,0,0,0.257,0.33,0.435,0.765,4,L,M.Boyd(54),54,3
2019,60,Jun,0,PIT,1,9,10,5,5,0,5,8,1,1,4.28,44,170,112,1,0,0,0,37,6,3,0,1,1,0,0,0,6,49,41,12,13,6,4,0,3,11,7,0,5,1,0,0,2,1,2,0,0.259,0.332,0.439,0.771,10,L,S.Brault(46),46,7
2019,61,Jun,0,PIT,0,8,14,7,7,0,0,5,2,1,4.33,38,132,93,0,0,3,0,37,8,4,0,0,0,0,1,1,3,34,32,4,6,1,3,0,2,4,2,0,8,0,0,0,0,1,0,0,0.258,0.33,0.44,0.77,3,R,J.Musgrove(65),65,-3
2019,62,Jun,0,PIT,0,8,9,6,3,3,1,7,2,0,4.32,33,141,90,1,1,0,0,31,2,5,0,0,1,0,1,1,3,38,33,1,7,5,1,0,1,1,4,0,8,0,1,0,1,1,1,0,0.257,0.33,0.438,0.768,10,R,C.Archer(60),60,-5
2019,63,Jun,0,MIA,1,9,5,1,1,0,2,7,0,0,4.26,33,115,77,1,1,0,0,31,3,2,0,0,0,0,0,1,2,44,39,7,14,10,2,0,2,7,4,0,8,0,1,0,0,1,0,0,0.259,0.331,0.44,0.772,10,R,J.Urena(14),14,6
2019,64,Jun,0,MIA,1,9,4,0,0,0,2,10,0,1,4.2,34,144,95,1,0,1,0,31,2,2,0,0,0,0,1,1,4,33,27,1,3,2,1,0,0,1,3,0,6,2,0,1,0,2,0,0,0.257,0.33,0.437,0.767,5,R,T.Richards(71),71,1
2019,65,Jun,0,MIA,1,12,14,6,6,0,2,14,1,1,4.2,51,189,126,0,0,0,0,47,10,3,0,0,1,0,0,1,8,55,46,7,10,3,5,1,1,6,9,1,13,0,0,0,0,0,0,0,0.256,0.331,0.437,0.767,12,R,P.Lopez(66),66,1
2019,66,Jun,1,PIT,1,9,10,7,5,2,3,12,2,0,4.21,41,168,108,4,1,1,0,38,7,1,0,0,0,0,2,1,5,43,37,13,13,6,2,0,5,13,4,0,10,2,0,0,0,0,0,1,0.258,0.332,0.443,0.775,6,R,J.Musgrove(51),51,6
2019,67,Jun,1,PIT,1,8,9,5,5,0,4,8,0,0,4.23,36,140,91,2,1,1,0,32,7,1,1,1,0,0,0,1,4,36,33,7,10,4,1,0,5,7,3,0,11,0,0,0,0,0,1,1,0.258,0.333,0.448,0.78,5,R,C.Archer(34),34,2
2019,68,Jun,1,PIT,1,11,13,7,7,0,5,6,2,0,4.26,50,203,132,0,0,1,0,44,10,1,0,1,0,1,0,1,5,52,43,8,15,9,4,1,1,8,7,1,8,2,0,0,1,1,1,1,0.26,0.335,0.45,0.785,14,R,M.Keller(15),15,1
2019,69,Jun,1,PIT,1,9,9,5,3,2,4,5,0,0,4.24,40,148,85,2,0,0,1,35,4,5,0,2,1,0,1,0,5,39,34,6,10,7,2,1,0,6,3,0,6,2,0,0,0,0,0,0,0.26,0.336,0.449,0.785,9,R,J.Musgrove(21),21,1
2019,70,Jun,1,PHI,1,9,9,8,6,2,5,7,3,0,4.27,41,168,101,2,0,1,0,34,5,1,0,0,1,1,1,0,4,43,38,9,14,8,2,1,3,9,4,0,9,0,1,0,0,0,0,1,0.262,0.337,0.453,0.791,8,R,N.Pivetta(46),46,1
2019,71,Jun,1,PHI,0,9,8,6,1,5,3,10,1,1,4.22,38,168,97,3,2,0,1,33,4,3,0,0,1,0,2,1,6,39,35,5,8,4,2,0,2,5,3,1,9,1,0,0,0,0,0,0,0.262,0.337,0.453,0.79,7,R,A.Nola(33),33,-1
2019,72,Jun,1,PHI,1,9,6,1,1,0,5,9,0,0,4.18,36,142,89,0,0,0,0,31,5,1,0,0,0,0,0,2,3,46,40,15,19,11,5,0,3,14,2,1,10,2,1,1,0,1,0,0,0.265,0.34,0.459,0.799,7,R,V.Velasquez(37),37,14
2019,73,Jun,1,NYM,1,9,7,3,3,0,4,5,1,0,4.16,36,116,77,1,0,1,0,32,5,1,0,0,0,0,0,2,5,47,40,12,16,13,0,0,3,11,7,0,5,0,0,0,1,1,0,0,0.267,0.342,0.462,0.804,11,R,Z.Wheeler(36),36,9
2019,74,Jun,1,NYM,0,9,15,10,10,0,8,10,3,0,4.24,48,170,106,0,0,3,0,40,6,6,0,1,0,0,0,2,4,33,32,2,5,2,1,0,2,2,0,0,12,1,0,0,0,0,0,0,0.266,0.34,0.461,0.801,4,R,J.deGrom(75),75,-8
2019,75,Jun,1,NYM,1,9,9,2,2,0,2,8,0,0,4.21,36,144,90,1,0,2,0,34,5,4,0,0,0,0,0,0,4,37,32,7,9,4,3,0,2,7,5,0,5,0,0,0,0,1,0,0,0.266,0.341,0.462,0.803,6,L,S.Matz(33),33,5
2019,76,Jun,0,WSN,0,8,8,4,3,1,2,6,1,2,4.2,37,143,90,0,0,0,0,32,4,1,2,1,1,0,1,0,3,38,34,3,8,5,2,0,1,3,4,0,7,0,0,0,0,1,0,0,0.266,0.341,0.461,0.802,8,R,S.Strasburg(52),52,-1
2019,77,Jun,0,WSN,1,9,11,9,9,0,5,12,1,1,4.26,42,167,102,2,2,1,0,35,9,0,1,1,0,1,0,1,6,47,41,13,14,8,4,0,2,13,6,0,9,0,0,0,0,0,1,0,0.267,0.342,0.463,0.805,7,R,A.Sanchez(49),49,4
2019,78,Jun,0,WSN,1,10,10,3,2,1,2,6,1,0,4.23,40,135,87,1,1,1,0,37,9,0,0,0,1,0,0,2,7,39,36,4,7,3,1,0,3,4,2,0,9,1,0,0,0,1,0,0,0.266,0.341,0.463,0.804,5,R,A.Voth(63),63,1
2019,79,Jun,0,CHC,0,8,10,8,8,0,3,5,2,1,4.28,35,133,82,2,1,1,0,31,5,3,0,0,0,0,0,2,3,35,35,3,8,6,1,0,1,3,0,0,11,0,0,0,0,1,1,0,0.265,0.34,0.461,0.801,5,L,J.Lester(65),65,-5
2019,80,Jun,0,CHC,1,9,4,2,2,0,5,13,0,0,4.25,33,129,85,2,0,0,1,28,3,1,0,1,0,0,0,1,4,35,30,3,3,1,0,0,2,3,5,0,10,0,0,0,0,0,0,0,0.263,0.338,0.46,0.798,5,R,A.Alzolay(58),58,1
2019,81,Jun,0,CHC,1,9,10,3,3,0,4,5,2,0,4.24,38,138,82,3,0,0,0,34,7,0,1,0,0,0,0,3,5,35,33,5,7,3,2,0,2,4,2,0,10,0,0,0,1,2,1,0,0.263,0.337,0.46,0.797,3,R,Y.Darvish(43),43,2
2019,82,Jun,0,CHC,0,8,10,9,4,5,1,9,2,0,4.24,36,137,102,1,1,0,0,35,5,2,1,0,0,0,1,0,3,39,33,7,8,4,2,0,2,7,5,0,10,1,0,0,0,2,1,0,0.263,0.338,0.46,0.798,5,R,T.Chatwood(32),32,-2
